,Date,Status,state,cases
7332,2020-07-14,Confirmed,CH,12
7333,2020-07-14,Recovered,CH,23
7334,2020-07-14,Deceased,CH,2
7335,2020-07-15,Confirmed,CH,19
7336,2020-07-15,Recovered,CH,13
7337,2020-07-15,Deceased,CH,1
7338,2020-07-16,Confirmed,CH,16
7339,2020-07-16,Recovered,CH,17
7340,2020-07-16,Deceased,CH,0
7341,2020-07-17,Confirmed,CH,25
7342,2020-07-17,Recovered,CH,4
7343,2020-07-17,Deceased,CH,0
7344,2020-07-18,Confirmed,CH,31
7345,2020-07-18,Recovered,CH,5
7346,2020-07-18,Deceased,CH,1
7347,2020-07-19,Confirmed,CH,26
7348,2020-07-19,Recovered,CH,3
7349,2020-07-19,Deceased,CH,0
7350,2020-07-20,Confirmed,CH,20
7351,2020-07-20,Recovered,CH,30
7352,2020-07-20,Deceased,CH,0
7353,2020-07-21,Confirmed,CH,14
7354,2020-07-21,Recovered,CH,0
7355,2020-07-21,Deceased,CH,0
7356,2020-07-22,Confirmed,CH,29
7357,2020-07-22,Recovered,CH,8
7358,2020-07-22,Deceased,CH,1
7359,2020-07-23,Confirmed,CH,20
7360,2020-07-23,Recovered,CH,5
7361,2020-07-23,Deceased,CH,0
7362,2020-07-24,Confirmed,CH,23
7363,2020-07-24,Recovered,CH,4
7364,2020-07-24,Deceased,CH,0
7365,2020-07-25,Confirmed,CH,29
7366,2020-07-25,Recovered,CH,20
7367,2020-07-25,Deceased,CH,0
7368,2020-07-26,Confirmed,CH,35
7369,2020-07-26,Recovered,CH,17
7370,2020-07-26,Deceased,CH,0
7371,2020-07-27,Confirmed,CH,23
7372,2020-07-27,Recovered,CH,3
7373,2020-07-27,Deceased,CH,1
7374,2020-07-28,Confirmed,CH,24
7375,2020-07-28,Recovered,CH,24
7376,2020-07-28,Deceased,CH,0
7377,2020-07-29,Confirmed,CH,44
7378,2020-07-29,Recovered,CH,12
7379,2020-07-29,Deceased,CH,0
7380,2020-07-30,Confirmed,CH,38
7381,2020-07-30,Recovered,CH,36
7382,2020-07-30,Deceased,CH,0
7383,2020-07-31,Confirmed,CH,35
7384,2020-07-31,Recovered,CH,20
7385,2020-07-31,Deceased,CH,1
7386,2020-08-01,Confirmed,CH,28
7387,2020-08-01,Recovered,CH,16
7388,2020-08-01,Deceased,CH,3
7389,2020-08-02,Confirmed,CH,38
7390,2020-08-02,Recovered,CH,15
7391,2020-08-02,Deceased,CH,1
7392,2020-08-03,Confirmed,CH,43
7393,2020-08-03,Recovered,CH,8
7394,2020-08-03,Deceased,CH,0
7395,2020-08-04,Confirmed,CH,46
7396,2020-08-04,Recovered,CH,9
7397,2020-08-04,Deceased,CH,1
7398,2020-08-05,Confirmed,CH,64
7399,2020-08-05,Recovered,CH,0
7400,2020-08-05,Deceased,CH,0
7401,2020-08-06,Confirmed,CH,57
7402,2020-08-06,Recovered,CH,62
7403,2020-08-06,Deceased,CH,0
7404,2020-08-07,Confirmed,CH,47
7405,2020-08-07,Recovered,CH,43
7406,2020-08-07,Deceased,CH,3
7407,2020-08-08,Confirmed,CH,52
7408,2020-08-08,Recovered,CH,52
7409,2020-08-08,Deceased,CH,1
7410,2020-08-09,Confirmed,CH,89
7411,2020-08-09,Recovered,CH,32
7412,2020-08-09,Deceased,CH,1
7413,2020-08-10,Confirmed,CH,80
7414,2020-08-10,Recovered,CH,100
7415,2020-08-10,Deceased,CH,0
7416,2020-08-11,Confirmed,CH,75
7417,2020-08-11,Recovered,CH,11
7418,2020-08-11,Deceased,CH,1
7419,2020-08-12,Confirmed,CH,81
7420,2020-08-12,Recovered,CH,8
7421,2020-08-12,Deceased,CH,1
7422,2020-08-13,Confirmed,CH,91
7423,2020-08-13,Recovered,CH,53
7424,2020-08-13,Deceased,CH,1
7425,2020-08-14,Confirmed,CH,86
7426,2020-08-14,Recovered,CH,15
7427,2020-08-14,Deceased,CH,0
7428,2020-08-15,Confirmed,CH,81
7429,2020-08-15,Recovered,CH,27
7430,2020-08-15,Deceased,CH,0
7431,2020-08-16,Confirmed,CH,93
7432,2020-08-16,Recovered,CH,19
7433,2020-08-16,Deceased,CH,1
7434,2020-08-17,Confirmed,CH,114
7435,2020-08-17,Recovered,CH,46
7436,2020-08-17,Deceased,CH,1
7437,2020-08-18,Confirmed,CH,89
7438,2020-08-18,Recovered,CH,60
7439,2020-08-18,Deceased,CH,0
7440,2020-08-19,Confirmed,CH,91
7441,2020-08-19,Recovered,CH,108
7442,2020-08-19,Deceased,CH,1
7443,2020-08-20,Confirmed,CH,119
7444,2020-08-20,Recovered,CH,39
7445,2020-08-20,Deceased,CH,0
7446,2020-08-21,Confirmed,CH,116
7447,2020-08-21,Recovered,CH,36
7448,2020-08-21,Deceased,CH,2
7449,2020-08-22,Confirmed,CH,145
7450,2020-08-22,Recovered,CH,45
7451,2020-08-22,Deceased,CH,0
7452,2020-08-23,Confirmed,CH,142
7453,2020-08-23,Recovered,CH,21
7454,2020-08-23,Deceased,CH,4
7455,2020-08-24,Confirmed,CH,117
7456,2020-08-24,Recovered,CH,154
7457,2020-08-24,Deceased,CH,0
7458,2020-08-25,Confirmed,CH,174
7459,2020-08-25,Recovered,CH,67
7460,2020-08-25,Deceased,CH,3
7461,2020-08-26,Confirmed,CH,167
7462,2020-08-26,Recovered,CH,87
7463,2020-08-26,Deceased,CH,1
7464,2020-08-27,Confirmed,CH,188
7465,2020-08-27,Recovered,CH,177
7466,2020-08-27,Deceased,CH,2
7467,2020-08-28,Confirmed,CH,160
7468,2020-08-28,Recovered,CH,130
7469,2020-08-28,Deceased,CH,2
7470,2020-08-29,Confirmed,CH,261
7471,2020-08-29,Recovered,CH,141
7472,2020-08-29,Deceased,CH,0
7473,2020-08-30,Confirmed,CH,170
7474,2020-08-30,Recovered,CH,48
7475,2020-08-30,Deceased,CH,7
7476,2020-08-31,Confirmed,CH,191
7477,2020-08-31,Recovered,CH,135
7478,2020-08-31,Deceased,CH,4
7479,2020-09-01,Confirmed,CH,204
7480,2020-09-01,Recovered,CH,120
7481,2020-09-01,Deceased,CH,1
7482,2020-09-02,Confirmed,CH,239
7483,2020-09-02,Recovered,CH,119
7484,2020-09-02,Deceased,CH,2
7485,2020-09-03,Confirmed,CH,276
7486,2020-09-03,Recovered,CH,213
7487,2020-09-03,Deceased,CH,4
7488,2020-09-04,Confirmed,CH,203
7489,2020-09-04,Recovered,CH,222
7490,2020-09-04,Deceased,CH,5
7491,2020-09-05,Confirmed,CH,234
7492,2020-09-05,Recovered,CH,185
7493,2020-09-05,Deceased,CH,1
7494,2020-09-06,Confirmed,CH,261
7495,2020-09-06,Recovered,CH,149
7496,2020-09-06,Deceased,CH,2
7497,2020-09-07,Confirmed,CH,232
7498,2020-09-07,Recovered,CH,295
7499,2020-09-07,Deceased,CH,3
7500,2020-09-08,Confirmed,CH,377
7501,2020-09-08,Recovered,CH,226
7502,2020-09-08,Deceased,CH,1
7503,2020-09-09,Confirmed,CH,332
7504,2020-09-09,Recovered,CH,180
7505,2020-09-09,Deceased,CH,2
7506,2020-09-10,Confirmed,CH,283
7507,2020-09-10,Recovered,CH,191
7508,2020-09-10,Deceased,CH,3
7509,2020-09-11,Confirmed,CH,305
7510,2020-09-11,Recovered,CH,269
7511,2020-09-11,Deceased,CH,3
7512,2020-09-12,Confirmed,CH,250
7513,2020-09-12,Recovered,CH,264
7514,2020-09-12,Deceased,CH,6
7515,2020-09-13,Confirmed,CH,449
7516,2020-09-13,Recovered,CH,306
7517,2020-09-13,Deceased,CH,1
7518,2020-09-14,Confirmed,CH,254
7519,2020-09-14,Recovered,CH,130
7520,2020-09-14,Deceased,CH,5
7521,2020-09-15,Confirmed,CH,347
7522,2020-09-15,Recovered,CH,202
7523,2020-09-15,Deceased,CH,1
7524,2020-09-16,Confirmed,CH,366
7525,2020-09-16,Recovered,CH,181
7526,2020-09-16,Deceased,CH,5
7527,2020-09-17,Confirmed,CH,288
7528,2020-09-17,Recovered,CH,379
7529,2020-09-17,Deceased,CH,5
7530,2020-09-18,Confirmed,CH,260
7531,2020-09-18,Recovered,CH,353
7532,2020-09-18,Deceased,CH,4
7533,2020-09-19,Confirmed,CH,290
7534,2020-09-19,Recovered,CH,351
7535,2020-09-19,Deceased,CH,6
7536,2020-09-20,Confirmed,CH,286
7537,2020-09-20,Recovered,CH,372
7538,2020-09-20,Deceased,CH,4
7539,2020-09-21,Confirmed,CH,216
7540,2020-09-21,Recovered,CH,273
7541,2020-09-21,Deceased,CH,3
7542,2020-09-22,Confirmed,CH,248
7543,2020-09-22,Recovered,CH,383
7544,2020-09-22,Deceased,CH,4
7545,2020-09-23,Confirmed,CH,180
7546,2020-09-23,Recovered,CH,255
7547,2020-09-23,Deceased,CH,10
7548,2020-09-24,Confirmed,CH,242
7549,2020-09-24,Recovered,CH,293
7550,2020-09-24,Deceased,CH,7
7551,2020-09-25,Confirmed,CH,244
7552,2020-09-25,Recovered,CH,335
7553,2020-09-25,Deceased,CH,1
7554,2020-09-26,Confirmed,CH,168
7555,2020-09-26,Recovered,CH,260
7556,2020-09-26,Deceased,CH,0
7557,2020-09-27,Confirmed,CH,173
7558,2020-09-27,Recovered,CH,166
7559,2020-09-27,Deceased,CH,2
7560,2020-09-28,Confirmed,CH,125
7561,2020-09-28,Recovered,CH,222
7562,2020-09-28,Deceased,CH,6
7563,2020-09-29,Confirmed,CH,138
7564,2020-09-29,Recovered,CH,273
7565,2020-09-29,Deceased,CH,5
7566,2020-09-30,Confirmed,CH,122
7567,2020-09-30,Recovered,CH,215
7568,2020-09-30,Deceased,CH,4
7569,2020-10-01,Confirmed,CH,119
7570,2020-10-01,Recovered,CH,196
7571,2020-10-01,Deceased,CH,2
7572,2020-10-02,Confirmed,CH,155
7573,2020-10-02,Recovered,CH,153
7574,2020-10-02,Deceased,CH,5
7575,2020-10-03,Confirmed,CH,148
7576,2020-10-03,Recovered,CH,234
7577,2020-10-03,Deceased,CH,3
7578,2020-10-04,Confirmed,CH,85
7579,2020-10-04,Recovered,CH,202
7580,2020-10-04,Deceased,CH,2
7581,2020-10-05,Confirmed,CH,133
7582,2020-10-05,Recovered,CH,199
7583,2020-10-05,Deceased,CH,3
7584,2020-10-06,Confirmed,CH,129
7585,2020-10-06,Recovered,CH,238
7586,2020-10-06,Deceased,CH,3
7587,2020-10-07,Confirmed,CH,113
7588,2020-10-07,Recovered,CH,155
7589,2020-10-07,Deceased,CH,2
7590,2020-10-08,Confirmed,CH,102
7591,2020-10-08,Recovered,CH,154
7592,2020-10-08,Deceased,CH,4
7593,2020-10-09,Confirmed,CH,63
7594,2020-10-09,Recovered,CH,161
7595,2020-10-09,Deceased,CH,2
7596,2020-10-10,Confirmed,CH,96
7597,2020-10-10,Recovered,CH,157
7598,2020-10-10,Deceased,CH,2
7599,2020-10-11,Confirmed,CH,85
7600,2020-10-11,Recovered,CH,125
7601,2020-10-11,Deceased,CH,1
7602,2020-10-12,Confirmed,CH,94
7603,2020-10-12,Recovered,CH,111
7604,2020-10-12,Deceased,CH,1
7605,2020-10-13,Confirmed,CH,71
7606,2020-10-13,Recovered,CH,109
7607,2020-10-13,Deceased,CH,5
7608,2020-10-14,Confirmed,CH,72
7609,2020-10-14,Recovered,CH,112
7610,2020-10-14,Deceased,CH,2
7611,2020-10-15,Confirmed,CH,74
7612,2020-10-15,Recovered,CH,113
7613,2020-10-15,Deceased,CH,2
7614,2020-10-16,Confirmed,CH,55
7615,2020-10-16,Recovered,CH,120
7616,2020-10-16,Deceased,CH,5
7617,2020-10-17,Confirmed,CH,50
7618,2020-10-17,Recovered,CH,108
7619,2020-10-17,Deceased,CH,1
7620,2020-10-18,Confirmed,CH,64
7621,2020-10-18,Recovered,CH,94
7622,2020-10-18,Deceased,CH,1
7623,2020-10-19,Confirmed,CH,40
7624,2020-10-19,Recovered,CH,63
7625,2020-10-19,Deceased,CH,0
7626,2020-10-20,Confirmed,CH,57
7627,2020-10-20,Recovered,CH,107
7628,2020-10-20,Deceased,CH,1
7629,2020-10-21,Confirmed,CH,54
7630,2020-10-21,Recovered,CH,118
7631,2020-10-21,Deceased,CH,0
7632,2020-10-22,Confirmed,CH,51
7633,2020-10-22,Recovered,CH,82
7634,2020-10-22,Deceased,CH,3
7635,2020-10-23,Confirmed,CH,72
7636,2020-10-23,Recovered,CH,85
7637,2020-10-23,Deceased,CH,2
7638,2020-10-24,Confirmed,CH,57
7639,2020-10-24,Recovered,CH,78
7640,2020-10-24,Deceased,CH,2
7641,2020-10-25,Confirmed,CH,61
7642,2020-10-25,Recovered,CH,80
7643,2020-10-25,Deceased,CH,2
7644,2020-10-26,Confirmed,CH,47
7645,2020-10-26,Recovered,CH,63
7646,2020-10-26,Deceased,CH,4
7647,2020-10-27,Confirmed,CH,67
7648,2020-10-27,Recovered,CH,49
7649,2020-10-27,Deceased,CH,1
7650,2020-10-28,Confirmed,CH,60
7651,2020-10-28,Recovered,CH,80
7652,2020-10-28,Deceased,CH,1
7653,2020-10-29,Confirmed,CH,80
7654,2020-10-29,Recovered,CH,43
7655,2020-10-29,Deceased,CH,1
7656,2020-10-30,Confirmed,CH,59
7657,2020-10-30,Recovered,CH,67
7658,2020-10-30,Deceased,CH,0
7659,2020-10-31,Confirmed,CH,67
7660,2020-10-31,Recovered,CH,82
7661,2020-10-31,Deceased,CH,1
7662,2020-11-01,Confirmed,CH,58
7663,2020-11-01,Recovered,CH,81
7664,2020-11-01,Deceased,CH,0
7665,2020-11-02,Confirmed,CH,52
7666,2020-11-02,Recovered,CH,76
7667,2020-11-02,Deceased,CH,1
7668,2020-11-03,Confirmed,CH,80
7669,2020-11-03,Recovered,CH,43
7670,2020-11-03,Deceased,CH,1
7671,2020-11-04,Confirmed,CH,94
7672,2020-11-04,Recovered,CH,51
7673,2020-11-04,Deceased,CH,1
7674,2020-11-05,Confirmed,CH,92
7675,2020-11-05,Recovered,CH,60
7676,2020-11-05,Deceased,CH,0
7677,2020-11-06,Confirmed,CH,133
7678,2020-11-06,Recovered,CH,63
7679,2020-11-06,Deceased,CH,1
7680,2020-11-07,Confirmed,CH,98
7681,2020-11-07,Recovered,CH,53
7682,2020-11-07,Deceased,CH,2
7683,2020-11-08,Confirmed,CH,109
7684,2020-11-08,Recovered,CH,46
7685,2020-11-08,Deceased,CH,2
7686,2020-11-09,Confirmed,CH,115
7687,2020-11-09,Recovered,CH,86
7688,2020-11-09,Deceased,CH,3
7689,2020-11-10,Confirmed,CH,90
7690,2020-11-10,Recovered,CH,66
7691,2020-11-10,Deceased,CH,4
7692,2020-11-11,Confirmed,CH,95
7693,2020-11-11,Recovered,CH,57
7694,2020-11-11,Deceased,CH,2
7695,2020-11-12,Confirmed,CH,109
7696,2020-11-12,Recovered,CH,64
7697,2020-11-12,Deceased,CH,1
7698,2020-11-13,Confirmed,CH,93
7699,2020-11-13,Recovered,CH,84
7700,2020-11-13,Deceased,CH,2
7701,2020-11-14,Confirmed,CH,0
7702,2020-11-14,Recovered,CH,0
7703,2020-11-14,Deceased,CH,0
7704,2020-11-15,Confirmed,CH,168
7705,2020-11-15,Recovered,CH,87
7706,2020-11-15,Deceased,CH,2
7707,2020-11-16,Confirmed,CH,82
7708,2020-11-16,Recovered,CH,116
7709,2020-11-16,Deceased,CH,2
7710,2020-11-17,Confirmed,CH,136
7711,2020-11-17,Recovered,CH,160
7712,2020-11-17,Deceased,CH,2
7713,2020-11-18,Confirmed,CH,145
7714,2020-11-18,Recovered,CH,89
7715,2020-11-18,Deceased,CH,1
7716,2020-11-19,Confirmed,CH,155
7717,2020-11-19,Recovered,CH,130
7718,2020-11-19,Deceased,CH,1
7719,2020-11-20,Confirmed,CH,150
7720,2020-11-20,Recovered,CH,133
7721,2020-11-20,Deceased,CH,1
7722,2020-11-21,Confirmed,CH,119
7723,2020-11-21,Recovered,CH,102
7724,2020-11-21,Deceased,CH,3
7725,2020-11-22,Confirmed,CH,80
7726,2020-11-22,Recovered,CH,119
7727,2020-11-22,Deceased,CH,2
7728,2020-11-23,Confirmed,CH,98
7729,2020-11-23,Recovered,CH,72
7730,2020-11-23,Deceased,CH,3
7731,2020-11-24,Confirmed,CH,79
7732,2020-11-24,Recovered,CH,66
7733,2020-11-24,Deceased,CH,2
7734,2020-11-25,Confirmed,CH,87
7735,2020-11-25,Recovered,CH,77
7736,2020-11-25,Deceased,CH,1
7737,2020-11-26,Confirmed,CH,116
7738,2020-11-26,Recovered,CH,80
7739,2020-11-26,Deceased,CH,4
7740,2020-11-27,Confirmed,CH,106
7741,2020-11-27,Recovered,CH,85
7742,2020-11-27,Deceased,CH,0
7743,2020-11-28,Confirmed,CH,89
7744,2020-11-28,Recovered,CH,160
7745,2020-11-28,Deceased,CH,4
7746,2020-11-29,Confirmed,CH,96
7747,2020-11-29,Recovered,CH,69
7748,2020-11-29,Deceased,CH,2
7749,2020-11-30,Confirmed,CH,67
7750,2020-11-30,Recovered,CH,144
7751,2020-11-30,Deceased,CH,1
7752,2020-12-01,Confirmed,CH,128
7753,2020-12-01,Recovered,CH,103
7754,2020-12-01,Deceased,CH,1
7755,2020-12-02,Confirmed,CH,105
7756,2020-12-02,Recovered,CH,106
7757,2020-12-02,Deceased,CH,3
7758,2020-12-03,Confirmed,CH,75
7759,2020-12-03,Recovered,CH,173
7760,2020-12-03,Deceased,CH,3
7761,2020-12-04,Confirmed,CH,111
7762,2020-12-04,Recovered,CH,161
7763,2020-12-04,Deceased,CH,3
7764,2020-12-05,Confirmed,CH,98
7765,2020-12-05,Recovered,CH,141
7766,2020-12-05,Deceased,CH,2
7767,2020-12-06,Confirmed,CH,101
7768,2020-12-06,Recovered,CH,60
7769,2020-12-06,Deceased,CH,2
7770,2020-12-07,Confirmed,CH,86
7771,2020-12-07,Recovered,CH,85
7772,2020-12-07,Deceased,CH,2
7773,2020-12-08,Confirmed,CH,126
7774,2020-12-08,Recovered,CH,82
7775,2020-12-08,Deceased,CH,3
7776,2020-12-09,Confirmed,CH,83
7777,2020-12-09,Recovered,CH,147
7778,2020-12-09,Deceased,CH,1
7779,2020-12-10,Confirmed,CH,88
7780,2020-12-10,Recovered,CH,103
7781,2020-12-10,Deceased,CH,1
7782,2020-12-11,Confirmed,CH,92
7783,2020-12-11,Recovered,CH,134
7784,2020-12-11,Deceased,CH,1
7785,2020-12-12,Confirmed,CH,70
7786,2020-12-12,Recovered,CH,92
7787,2020-12-12,Deceased,CH,1
7788,2020-12-13,Confirmed,CH,66
7789,2020-12-13,Recovered,CH,114
7790,2020-12-13,Deceased,CH,1
7791,2020-12-14,Confirmed,CH,76
7792,2020-12-14,Recovered,CH,127
7793,2020-12-14,Deceased,CH,1
7794,2020-12-15,Confirmed,CH,62
7795,2020-12-15,Recovered,CH,139
7796,2020-12-15,Deceased,CH,2
7797,2020-12-16,Confirmed,CH,67
7798,2020-12-16,Recovered,CH,75
7799,2020-12-16,Deceased,CH,0
7800,2020-12-17,Confirmed,CH,62
7801,2020-12-17,Recovered,CH,105
7802,2020-12-17,Deceased,CH,0
7803,2020-12-18,Confirmed,CH,74
7804,2020-12-18,Recovered,CH,122
7805,2020-12-18,Deceased,CH,1
7806,2020-12-19,Confirmed,CH,65
7807,2020-12-19,Recovered,CH,105
7808,2020-12-19,Deceased,CH,1
7809,2020-12-20,Confirmed,CH,29
7810,2020-12-20,Recovered,CH,84
7811,2020-12-20,Deceased,CH,2
7812,2020-12-21,Confirmed,CH,55
7813,2020-12-21,Recovered,CH,101
7814,2020-12-21,Deceased,CH,2
7815,2020-12-22,Confirmed,CH,56
7816,2020-12-22,Recovered,CH,79
7817,2020-12-22,Deceased,CH,2
7818,2020-12-23,Confirmed,CH,82
7819,2020-12-23,Recovered,CH,76
7820,2020-12-23,Deceased,CH,1
7821,2020-12-24,Confirmed,CH,43
7822,2020-12-24,Recovered,CH,50
7823,2020-12-24,Deceased,CH,1
7824,2020-12-25,Confirmed,CH,36
7825,2020-12-25,Recovered,CH,52
7826,2020-12-25,Deceased,CH,0
7827,2020-12-26,Confirmed,CH,78
7828,2020-12-26,Recovered,CH,68
7829,2020-12-26,Deceased,CH,1
7830,2020-12-27,Confirmed,CH,63
7831,2020-12-27,Recovered,CH,56
7832,2020-12-27,Deceased,CH,0
7833,2020-12-28,Confirmed,CH,65
7834,2020-12-28,Recovered,CH,46
7835,2020-12-28,Deceased,CH,1
7836,2020-12-29,Confirmed,CH,64
7837,2020-12-29,Recovered,CH,81
7838,2020-12-29,Deceased,CH,0
7839,2020-12-30,Confirmed,CH,67
7840,2020-12-30,Recovered,CH,30
7841,2020-12-30,Deceased,CH,0
7842,2020-12-31,Confirmed,CH,66
7843,2020-12-31,Recovered,CH,78
7844,2020-12-31,Deceased,CH,1
7845,2021-01-01,Confirmed,CH,51
7846,2021-01-01,Recovered,CH,64
7847,2021-01-01,Deceased,CH,1
7848,2021-01-02,Confirmed,CH,66
7849,2021-01-02,Recovered,CH,117
7850,2021-01-02,Deceased,CH,1
7851,2021-01-03,Confirmed,CH,16
7852,2021-01-03,Recovered,CH,54
7853,2021-01-03,Deceased,CH,1
7854,2021-01-04,Confirmed,CH,55
7855,2021-01-04,Recovered,CH,68
7856,2021-01-04,Deceased,CH,1
7857,2021-01-05,Confirmed,CH,90
7858,2021-01-05,Recovered,CH,116
7859,2021-01-05,Deceased,CH,1
7860,2021-01-06,Confirmed,CH,78
7861,2021-01-06,Recovered,CH,61
7862,2021-01-06,Deceased,CH,1
7863,2021-01-07,Confirmed,CH,43
7864,2021-01-07,Recovered,CH,57
7865,2021-01-07,Deceased,CH,2
7866,2021-01-08,Confirmed,CH,54
7867,2021-01-08,Recovered,CH,55
7868,2021-01-08,Deceased,CH,1
7869,2021-01-09,Confirmed,CH,50
7870,2021-01-09,Recovered,CH,59
7871,2021-01-09,Deceased,CH,1
7872,2021-01-10,Confirmed,CH,44
7873,2021-01-10,Recovered,CH,31
7874,2021-01-10,Deceased,CH,0
7875,2021-01-11,Confirmed,CH,47
7876,2021-01-11,Recovered,CH,29
7877,2021-01-11,Deceased,CH,0
7878,2021-01-12,Confirmed,CH,36
7879,2021-01-12,Recovered,CH,24
7880,2021-01-12,Deceased,CH,1
7881,2021-01-13,Confirmed,CH,37
7882,2021-01-13,Recovered,CH,14
7883,2021-01-13,Deceased,CH,1
7884,2021-01-14,Confirmed,CH,23
7885,2021-01-14,Recovered,CH,41
7886,2021-01-14,Deceased,CH,1
7887,2021-01-15,Confirmed,CH,26
7888,2021-01-15,Recovered,CH,33
7889,2021-01-15,Deceased,CH,0
7890,2021-01-16,Confirmed,CH,39
7891,2021-01-16,Recovered,CH,67
7892,2021-01-16,Deceased,CH,0
7893,2021-01-17,Confirmed,CH,34
7894,2021-01-17,Recovered,CH,43
7895,2021-01-17,Deceased,CH,0
7896,2021-01-18,Confirmed,CH,27
7897,2021-01-18,Recovered,CH,53
7898,2021-01-18,Deceased,CH,0
7899,2021-01-19,Confirmed,CH,31
7900,2021-01-19,Recovered,CH,49
7901,2021-01-19,Deceased,CH,0
7902,2021-01-20,Confirmed,CH,28
7903,2021-01-20,Recovered,CH,42
7904,2021-01-20,Deceased,CH,0
7905,2021-01-21,Confirmed,CH,16
7906,2021-01-21,Recovered,CH,40
7907,2021-01-21,Deceased,CH,1
7908,2021-01-22,Confirmed,CH,25
7909,2021-01-22,Recovered,CH,33
7910,2021-01-22,Deceased,CH,1
7911,2021-01-23,Confirmed,CH,22
7912,2021-01-23,Recovered,CH,31
7913,2021-01-23,Deceased,CH,1
7914,2021-01-24,Confirmed,CH,32
7915,2021-01-24,Recovered,CH,22
7916,2021-01-24,Deceased,CH,1
7917,2021-01-25,Confirmed,CH,61
7918,2021-01-25,Recovered,CH,54
7919,2021-01-25,Deceased,CH,0
7920,2021-01-26,Confirmed,CH,0
7921,2021-01-26,Recovered,CH,0
7922,2021-01-26,Deceased,CH,0
7923,2021-01-27,Confirmed,CH,40
7924,2021-01-27,Recovered,CH,37
7925,2021-01-27,Deceased,CH,0
7926,2021-01-28,Confirmed,CH,36
7927,2021-01-28,Recovered,CH,24
7928,2021-01-28,Deceased,CH,0
7929,2021-01-29,Confirmed,CH,27
7930,2021-01-29,Recovered,CH,26
7931,2021-01-29,Deceased,CH,0
7932,2021-01-30,Confirmed,CH,17
7933,2021-01-30,Recovered,CH,25
7934,2021-01-30,Deceased,CH,0
7935,2021-01-31,Confirmed,CH,26
7936,2021-01-31,Recovered,CH,12
7937,2021-01-31,Deceased,CH,0
7938,2021-02-01,Confirmed,CH,32
7939,2021-02-01,Recovered,CH,21
7940,2021-02-01,Deceased,CH,0
7941,2021-02-02,Confirmed,CH,22
7942,2021-02-02,Recovered,CH,15
7943,2021-02-02,Deceased,CH,1
7944,2021-02-03,Confirmed,CH,36
7945,2021-02-03,Recovered,CH,31
7946,2021-02-03,Deceased,CH,1
7947,2021-02-04,Confirmed,CH,21
7948,2021-02-04,Recovered,CH,19
7949,2021-02-04,Deceased,CH,1
7950,2021-02-05,Confirmed,CH,24
7951,2021-02-05,Recovered,CH,23
7952,2021-02-05,Deceased,CH,1
7953,2021-02-06,Confirmed,CH,0
7954,2021-02-06,Recovered,CH,0
7955,2021-02-06,Deceased,CH,0
7956,2021-02-07,Confirmed,CH,47
7957,2021-02-07,Recovered,CH,63
7958,2021-02-07,Deceased,CH,2
7959,2021-02-08,Confirmed,CH,26
7960,2021-02-08,Recovered,CH,25
7961,2021-02-08,Deceased,CH,1
7962,2021-02-09,Confirmed,CH,21
7963,2021-02-09,Recovered,CH,21
7964,2021-02-09,Deceased,CH,1
7965,2021-02-10,Confirmed,CH,17
7966,2021-02-10,Recovered,CH,26
7967,2021-02-10,Deceased,CH,1
7968,2021-02-11,Confirmed,CH,13
7969,2021-02-11,Recovered,CH,30
7970,2021-02-11,Deceased,CH,1
7971,2021-02-12,Confirmed,CH,19
7972,2021-02-12,Recovered,CH,17
7973,2021-02-12,Deceased,CH,0
7974,2021-02-13,Confirmed,CH,17
7975,2021-02-13,Recovered,CH,35
7976,2021-02-13,Deceased,CH,1
7977,2021-02-14,Confirmed,CH,18
7978,2021-02-14,Recovered,CH,13
7979,2021-02-14,Deceased,CH,1
7980,2021-02-15,Confirmed,CH,26
7981,2021-02-15,Recovered,CH,24
7982,2021-02-15,Deceased,CH,0
7983,2021-02-16,Confirmed,CH,29
7984,2021-02-16,Recovered,CH,24
7985,2021-02-16,Deceased,CH,1
7986,2021-02-17,Confirmed,CH,29
7987,2021-02-17,Recovered,CH,19
7988,2021-02-17,Deceased,CH,1
7989,2021-02-18,Confirmed,CH,30
7990,2021-02-18,Recovered,CH,22
7991,2021-02-18,Deceased,CH,0
7992,2021-02-19,Confirmed,CH,19
7993,2021-02-19,Recovered,CH,13
7994,2021-02-19,Deceased,CH,0
7995,2021-02-20,Confirmed,CH,26
7996,2021-02-20,Recovered,CH,12
7997,2021-02-20,Deceased,CH,1
7998,2021-02-21,Confirmed,CH,28
7999,2021-02-21,Recovered,CH,11
8000,2021-02-21,Deceased,CH,0
8001,2021-02-22,Confirmed,CH,38
8002,2021-02-22,Recovered,CH,18
8003,2021-02-22,Deceased,CH,1
8004,2021-02-23,Confirmed,CH,37
8005,2021-02-23,Recovered,CH,15
8006,2021-02-23,Deceased,CH,0
8007,2021-02-24,Confirmed,CH,41
8008,2021-02-24,Recovered,CH,17
8009,2021-02-24,Deceased,CH,1
8010,2021-02-25,Confirmed,CH,49
8011,2021-02-25,Recovered,CH,20
8012,2021-02-25,Deceased,CH,0
8013,2021-02-26,Confirmed,CH,69
8014,2021-02-26,Recovered,CH,26
8015,2021-02-26,Deceased,CH,0
8016,2021-02-27,Confirmed,CH,60
8017,2021-02-27,Recovered,CH,25
8018,2021-02-27,Deceased,CH,0
